#	snr = 15db, deltaF1 = 0, deltaF2 = 0, length = 60 bytes
#	time			In-phase		Quad-phase
   1.6727500e-03  -1.7925993e+02  -4.2552430e+01
   1.6728125e-03  -1.0838591e+02   5.6346025e+01
   1.6728750e-03  -1.1310706e+02   6.2249759e+01
   1.6729375e-03  -9.1451979e+01   5.4422667e+01
   1.6730000e-03  -3.0673353e+01   1.2366418e+02
   1.6730625e-03   2.0488139e+01   9.1003617e+01
   1.6731250e-03   1.7756168e+01   1.1529568e+02
   1.6731875e-03   2.4249551e+01   1.2877994e+02
   1.6732500e-03  -1.1000000e+01   9.3573772e+01
   1.6733125e-03   2.0000000e+00   9.2364243e+01
   1.6733750e-03  -5.0000000e+00   1.4358814e+02
   1.6734375e-03   1.2000000e+01   1.3228119e+02
   1.6735000e-03  -4.0467200e+01   1.3259412e+02
   1.6735625e-03  -2.6297654e+01   9.1623451e+01
   1.6736250e-03  -8.1955401e+01   1.1152338e+02
   1.6736875e-03  -7.5295038e+01   7.7202961e+01
   1.6737500e-03  -1.0983040e+02   8.0005495e+01
   1.6738125e-03  -1.0475766e+02   3.5556460e+01
   1.6738750e-03  -8.5348682e+01   8.1394254e+01
   1.6739375e-03  -1.0114909e+02   7.2751982e+01
   1.6740000e-03  -1.0319287e+02   7.9983612e+01
   1.6740625e-03  -6.4865448e+01   1.1966601e+02
   1.6741250e-03  -1.3732068e+01   8.1536396e+01
   1.6741875e-03   4.0000000e+00   1.0653587e+02
   1.6742500e-03  -1.0000000e+01   1.3438547e+02
   1.6743125e-03   5.4856749e+01   8.6777661e+01
   1.6743750e-03   5.1496697e+01   1.2650253e+02
   1.6744375e-03   6.4282804e+01   7.8239302e+01
   1.6745000e-03   1.0414456e+02   5.6739220e+01
   1.6745625e-03   7.1312152e+01   4.6624468e+01
   1.6746250e-03   8.4883397e+01   8.0000000e+00
   1.6746875e-03   1.0885627e+02  -1.3876461e+01
   1.6747500e-03   1.2215275e+02  -3.2787764e+01
   1.6748125e-03   7.7568758e+01  -6.1235819e+01
   1.6748750e-03   8.1150055e+01  -6.0000000e+00
   1.6749375e-03   1.0681510e+02  -3.8010189e+01
   1.6750000e-03   5.4832627e+01  -1.1209254e+02
   1.6750625e-03   3.0963723e+01  -1.0279852e+02
   1.6751250e-03   2.4345562e+01  -1.2986111e+02
   1.6751875e-03   1.1000000e+01  -1.3913156e+02
   1.6752500e-03  -2.2553802e+01  -1.5747132e+02
   1.6753125e-03  -4.1715864e+01  -8.2363410e+01
   1.6753750e-03  -1.0209068e+02  -7.3060733e+01
   1.6754375e-03  -5.3387016e+01  -9.6748793e+01
   1.6755000e-03  -1.2681726e+02  -4.4520505e+01
   1.6755625e-03  -1.2079004e+02  -6.8084118e+01
   1.6756250e-03  -1.3080075e+02  -4.1770158e+01
   1.6756875e-03  -1.0964643e+02  -3.0000000e+00
   1.6757500e-03  -1.1359750e+02   4.6941106e+01
   1.6758125e-03  -1.2199689e+02   3.6368365e+01
   1.6758750e-03  -1.0856281e+02   2.0968942e+01
   1.6759375e-03  -8.4214228e+01  -1.7732528e+01
   1.6760000e-03  -1.5529432e+02  -3.2479763e+01
   1.6760625e-03  -1.2236340e+02  -2.5376333e+01
   1.6761250e-03  -9.2020594e+01  -4.1391327e+01
   1.6761875e-03  -5.9072296e+01  -8.2261801e+01
   1.6762500e-03  -5.7092425e+01  -1.1020253e+02
   1.6763125e-03  -7.2727908e+01  -9.6823226e+01
   1.6763750e-03  -4.9691943e+01  -7.6301148e+01
   1.6764375e-03  -8.0677343e+01  -9.1440543e+01
   1.6765000e-03  -1.1206461e+02  -5.5558585e+01
   1.6765625e-03  -1.4100353e+02  -3.1479208e+01
   1.6766250e-03  -1.0657265e+02  -7.5186071e+01
   1.6766875e-03  -1.0580488e+02  -4.0000000e+00
   1.6767500e-03  -1.0382075e+02   3.8153931e+01
   1.6768125e-03  -1.1660537e+02   4.5663651e+01
   1.6768750e-03  -1.1837290e+02   4.0571491e+01
   1.6769375e-03  -1.0019147e+02   1.8839543e+01
   1.6770000e-03  -1.2768984e+02  -1.3000000e+01
   1.6770625e-03  -1.0579211e+02  -6.0742285e+01
   1.6771250e-03  -1.1948222e+02  -7.0483157e+01
   1.6771875e-03  -5.2040121e+01  -5.4462333e+01
   1.6772500e-03  -8.1338094e+01  -1.1555929e+02
   1.6773125e-03  -7.9180878e+01  -7.5035233e+01
   1.6773750e-03  -4.8837320e+01  -1.1000667e+02
   1.6774375e-03  -1.2358187e+02  -8.8705779e+01
   1.6775000e-03  -1.0575895e+02  -2.3116269e+01
   1.6775625e-03  -1.2113052e+02  -4.5822621e+01
   1.6776250e-03  -1.2047343e+02   1.5473090e+01
   1.6776875e-03  -8.9190616e+01   3.6940148e+01
   1.6777500e-03  -1.3317578e+02   4.0465185e+01
   1.6778125e-03  -7.6210556e+01   5.5598923e+01
   1.6778750e-03  -6.6771485e+01   7.5483594e+01
   1.6779375e-03  -9.2569617e+01   6.8763587e+01
   1.6780000e-03  -4.6428166e+01   6.5714266e+01
   1.6780625e-03   3.0000000e+00   9.1137683e+01
   1.6781250e-03  -1.0000000e+00   1.5245631e+02
   1.6781875e-03  -1.0000000e+00   9.5491512e+01
   1.6782500e-03  -8.0000000e+00   1.0773656e+02
   1.6783125e-03   6.2561435e+01   6.6751634e+01
   1.6783750e-03   1.1114259e+02   7.2217889e+01
   1.6784375e-03   9.7500007e+01   9.0000000e+00
   1.6785000e-03   1.0318286e+02   3.1597545e+01
   1.6785625e-03   9.3302899e+01   2.2626620e+01
   1.6786250e-03   6.2689059e+01   2.8913868e+01
   1.6786875e-03   7.9637332e+01  -4.9914351e+01
   1.6787500e-03   1.1593069e+02  -3.9718828e+01
   1.6788125e-03   7.8897200e+01  -6.1483560e+01
   1.6788750e-03   1.0380492e+02   2.0000000e+00
   1.6789375e-03   1.3209266e+02  -2.0483488e+01
   1.6790000e-03   1.0192819e+02   2.4567215e+01
   1.6790625e-03   8.3667728e+01   3.5764501e+01
   1.6791250e-03   9.0357832e+01   4.9019457e+01
   1.6791875e-03   1.1635199e+02   5.8846101e+01
   1.6792500e-03   8.9753368e+01   6.4129167e+01
   1.6793125e-03   6.8478416e+01   1.3127594e+02
   1.6793750e-03   2.4020562e+01   1.2126127e+02
   1.6794375e-03   1.0000000e+00   1.2474740e+02
   1.6795000e-03   4.0243400e+01   9.5481653e+01
   1.6795625e-03  -2.2034989e+01   9.2705682e+01
   1.6796250e-03  -5.9307765e+01   1.0338213e+02
   1.6796875e-03  -2.1222930e+01   1.0800487e+02
   1.6797500e-03  -5.7006233e+01   7.8242346e+01
   1.6798125e-03  -1.0516032e+02   6.7862061e+01
   1.6798750e-03  -7.1274426e+01   7.2266587e+01
   1.6799375e-03  -5.7270025e+01   9.8559007e+01
   1.6800000e-03  -3.0528838e+01   8.7889339e+01
   1.6800625e-03   1.6820480e+01   5.8534011e+01
   1.6801250e-03  -8.0000000e+00   7.8125253e+01
   1.6801875e-03   3.7936780e+01   8.9300994e+01
   1.6802500e-03   4.4708986e+01   9.0886316e+01
   1.6803125e-03   5.0260086e+01   8.4317414e+01
   1.6803750e-03   8.1190017e+01   1.0198612e+02
   1.6804375e-03   4.5076143e+01   5.0120960e+01
   1.6805000e-03   9.2827773e+01   3.3686998e+01
   1.6805625e-03   7.6381256e+01   3.6322981e+01
   1.6806250e-03   1.0923937e+02  -8.0000000e+00
   1.6806875e-03   1.0706222e+02  -3.7352558e+01
   1.6807500e-03   9.3251799e+01  -1.9734752e+01
   1.6808125e-03   7.7838921e+01  -5.2065054e+01
   1.6808750e-03   1.0062000e+02  -3.2428004e+01
   1.6809375e-03   1.1446799e+02  -3.0544506e+01
   1.6810000e-03   9.4389312e+01   1.3525210e+01
   1.6810625e-03   1.1579529e+02   2.5399059e+01
   1.6811250e-03   9.1061456e+01   3.6104305e+01
   1.6811875e-03   5.6750027e+01   7.3703632e+01
   1.6812500e-03   5.5489028e+01   8.7537321e+01
   1.6813125e-03   4.1048758e+01   9.9254021e+01
   1.6813750e-03   7.2172344e+01   5.4069010e+01
   1.6814375e-03   9.0095217e+01   1.9244237e+01
   1.6815000e-03   7.5966374e+01   3.3417242e+01
   1.6815625e-03   7.2980648e+01  -6.0000000e+00
   1.6816250e-03   8.4774377e+01  -3.6451144e+01
   1.6816875e-03   1.1663847e+02  -2.4405955e+01
   1.6817500e-03   8.6649230e+01  -3.5578682e+01
   1.6818125e-03   5.8977648e+01  -8.4042955e+01
   1.6818750e-03   6.1832453e+01  -7.2275900e+01
   1.6819375e-03   2.6576028e+01  -7.7338231e+01
   1.6820000e-03   2.4498563e+01  -8.5789964e+01
   1.6820625e-03   2.0574129e+01  -7.6214522e+01
   1.6821250e-03   9.0000000e+00  -1.2142167e+02
   1.6821875e-03  -3.5432018e+01  -1.0559911e+02
   1.6822500e-03  -5.9246641e+01  -8.8345030e+01
   1.6823125e-03  -5.8813110e+01  -3.8665752e+01
   1.6823750e-03  -3.0554174e+01  -7.0981872e+01
   1.6824375e-03  -5.8506702e+01  -7.9998041e+01
   1.6825000e-03  -4.0075201e+01  -7.2261252e+01
   1.6825625e-03  -1.2000000e+01  -1.0130112e+02
   1.6826250e-03  -9.0000000e+00  -7.6641417e+01
   1.6826875e-03   5.2989746e+01  -8.0622231e+01
   1.6827500e-03   5.4820465e+01  -8.4011970e+01
   1.6828125e-03   6.5240919e+01  -8.6793648e+01
   1.6828750e-03   7.6532212e+01  -4.1332143e+01
   1.6829375e-03   1.0197136e+02  -2.9877550e+01
   1.6830000e-03   8.4897348e+01  -2.8774818e+01
   1.6830625e-03   1.1867174e+02  -2.1805100e+01
   1.6831250e-03   9.9772783e+01   4.0000000e+00
   1.6831875e-03   5.5438985e+01   1.8186885e+01
   1.6832500e-03   6.0927253e+01   5.0657998e+01
   1.6833125e-03   5.9884457e+01   5.4518307e+01
   1.6833750e-03   6.7413084e+01   7.4332772e+01
   1.6834375e-03   3.1821601e+01   8.3692943e+01
   1.6835000e-03   1.8259799e+01   1.0384804e+02
   1.6835625e-03   1.8225880e+01   6.8760119e+01
   1.6836250e-03  -4.1113356e+01   6.2821283e+01
   1.6836875e-03  -5.9390152e+01   9.4929659e+01
   1.6837500e-03  -8.1768490e+01   8.8019372e+01
   1.6838125e-03  -5.9550203e+01   5.6634951e+01
   1.6838750e-03  -6.5437617e+01   6.3716264e+01
   1.6839375e-03  -6.0626683e+01   3.0350916e+01
   1.6840000e-03  -1.0165408e+02  -9.0000000e+00
   1.6840625e-03  -9.2597906e+01   1.3000000e+01
   1.6841250e-03  -6.4601283e+01  -1.4658935e+01
   1.6841875e-03  -1.0050467e+02  -3.3449232e+01
   1.6842500e-03  -5.7292164e+01  -3.1278536e+01
   1.6843125e-03  -5.4820946e+01  -5.7385049e+01
   1.6843750e-03  -7.7545975e+01  -6.3090253e+01
   1.6844375e-03  -6.3805219e+01  -5.1926939e+01
   1.6845000e-03  -6.8163423e+01   6.0000000e+00
   1.6845625e-03  -9.6258484e+01  -1.1000000e+01
   1.6846250e-03  -8.9214772e+01   1.9477306e+01
   1.6846875e-03  -8.9521817e+01   3.8908703e+01
   1.6847500e-03  -7.4929607e+01   2.7444954e+01
   1.6848125e-03  -5.0509036e+01   6.4886117e+01
   1.6848750e-03  -7.4347291e+01   7.7277078e+01
   1.6849375e-03  -5.9083711e+01   3.9535679e+01
   1.6850000e-03  -6.0490254e+01   3.0401281e+01
   1.6850625e-03  -7.6482039e+01  -1.5771643e+01
   1.6851250e-03  -7.6485453e+01   2.0000000e+00
   1.6851875e-03  -8.3331170e+01  -2.6620869e+01
   1.6852500e-03  -6.7027653e+01  -4.4251741e+01
   1.6853125e-03  -6.2815518e+01  -6.9967241e+01
   1.6853750e-03  -7.2394511e+01  -2.9123566e+01
   1.6854375e-03  -8.1502229e+01  -3.0000000e+00
   1.6855000e-03  -6.6994309e+01   8.0000000e+00
   1.6855625e-03  -8.6512541e+01   3.0974468e+01
   1.6856250e-03  -6.3215609e+01   3.1403189e+01
   1.6856875e-03  -6.6798010e+01   2.8826557e+01
   1.6857500e-03  -4.9731364e+01   5.6892701e+01
   1.6858125e-03  -4.4010392e+01   4.6162648e+01
   1.6858750e-03  -3.5836605e+01   7.3444278e+01
   1.6859375e-03  -2.3724417e+01   7.8970377e+01
   1.6860000e-03  -5.0000000e+00   7.6054422e+01
   1.6860625e-03   1.6318627e+01   9.4361693e+01
   1.6861250e-03   2.5676535e+01   5.4736192e+01
   1.6861875e-03   3.3871554e+01   6.2667601e+01
   1.6862500e-03   5.4455921e+01   5.2543966e+01
   1.6863125e-03   7.0431993e+01   5.2061730e+01
   1.6863750e-03   7.4101339e+01   1.2000000e+01
   1.6864375e-03   7.7091057e+01   4.0000000e+00
   1.6865000e-03   7.2659616e+01   1.0000000e+01
   1.6865625e-03   9.3436492e+01  -2.7100424e+01
   1.6866250e-03   8.2377743e+01  -1.6746927e+01
   1.6866875e-03   8.7340630e+01  -2.7749129e+01
   1.6867500e-03   6.1197986e+01  -4.0910357e+01
   1.6868125e-03   5.7038485e+01  -5.2743634e+01
   1.6868750e-03   3.8257083e+01  -4.5776141e+01
   1.6869375e-03   7.8408842e+01  -4.9260004e+01
   1.6870000e-03   7.0186853e+01  -3.9285765e+01
   1.6870625e-03   8.7420480e+01  -1.4524459e+01
   1.6871250e-03   7.0470120e+01  -3.0000000e+00
   1.6871875e-03   7.2407176e+01  -1.1000000e+01
   1.6872500e-03   7.0109917e+01   2.2548628e+01
   1.6873125e-03   5.8003812e+01   4.9061096e+01
   1.6873750e-03   2.8719854e+01   4.9078497e+01
   1.6874375e-03   2.3665292e+01   8.2119900e+01
   1.6875000e-03   2.2962977e+01   5.3122471e+01
   1.6875625e-03   2.2414268e+01   7.6639892e+01
   1.6876250e-03   5.0000000e+00   7.9610539e+01
   1.6876875e-03  -3.1717098e+01   4.7246699e+01
   1.6877500e-03  -1.3683483e+01   2.3161607e+01
   1.6878125e-03  -2.5610391e+01   8.9874140e+01
   1.6878750e-03  -2.5555896e+01   8.9446452e+01
   1.6879375e-03  -1.5602995e+01   7.4063539e+01
   1.6880000e-03  -1.6143573e+01   6.0509259e+01
   1.6880625e-03  -6.0000000e+00   7.5098567e+01
   1.6881250e-03   1.4544214e+01   8.0787913e+01
   1.6881875e-03   4.5044121e+01   7.9148946e+01
   1.6882500e-03   5.0297985e+01   2.9897112e+01
   1.6883125e-03   5.3735824e+01   4.9219971e+01
   1.6883750e-03   4.4707154e+01   2.2101553e+01
   1.6884375e-03   6.5610093e+01   2.8268979e+01
   1.6885000e-03   6.2334741e+01  -2.2150031e+01
   1.6885625e-03   5.5729977e+01   7.0000000e+00
   1.6886250e-03   5.5979762e+01  -2.3013303e+01
   1.6886875e-03   3.6814741e+01  -1.6597740e+01
   1.6887500e-03   3.5771674e+01  -5.7030940e+01
   1.6888125e-03   1.3707471e+01  -5.9041993e+01
   1.6888750e-03   4.6156022e+01  -4.4532463e+01
   1.6889375e-03   6.8965090e+01  -6.4382451e+01
   1.6890000e-03   4.9688167e+01  -1.9387071e+01
   1.6890625e-03   5.3983081e+01  -4.1196784e+01
   1.6891250e-03   6.2010101e+01   7.0000000e+00
   1.6891875e-03   6.9829197e+01  -1.1000000e+01
   1.6892500e-03   6.4870586e+01   3.1423873e+01
   1.6893125e-03   6.8584672e+01   1.1000000e+01
   1.6893750e-03   4.3812964e+01   2.9093006e+01
   1.6894375e-03   7.4115155e+01  -1.1000000e+01
   1.6895000e-03   4.1582814e+01  -2.4376302e+01
   1.6895625e-03   6.1136626e+01  -6.0000000e+00
   1.6896250e-03   6.2626131e+01  -2.8773619e+01
   1.6896875e-03   5.3383783e+01  -5.8315085e+01
   1.6897500e-03   2.3196610e+01  -5.3004364e+01
   1.6898125e-03   3.0877419e+01  -6.3123521e+01
   1.6898750e-03  -7.0000000e+00  -7.2720434e+01
   1.6899375e-03  -4.0000000e+00  -5.1145469e+01
   1.6900000e-03  -1.1000000e+01  -3.9330011e+01
   1.6900625e-03  -1.6939573e+01  -5.9450702e+01
   1.6901250e-03  -3.7039833e+01  -3.8763334e+01
   1.6901875e-03  -3.3212158e+01  -3.3976232e+01
   1.6902500e-03  -3.6834078e+01  -3.0206465e+01
   1.6903125e-03  -5.8445939e+01  -1.5856752e+01
   1.6903750e-03  -3.8758384e+01  -4.3111203e+01
   1.6904375e-03  -3.0579580e+01  -4.0877367e+01
   1.6905000e-03  -2.3086761e+01  -3.8599732e+01
   1.6905625e-03  -4.0727999e+01  -6.2204254e+01
   1.6906250e-03   2.0000000e+00  -4.9723109e+01
   1.6906875e-03  -3.0000000e+00  -5.8987290e+01
   1.6907500e-03   2.8364685e+01  -6.2476655e+01
   1.6908125e-03   1.7996885e+01  -2.7539882e+01
   1.6908750e-03   1.5919014e+01  -3.1009283e+01
   1.6909375e-03   5.0470199e+01  -2.8468673e+01
   1.6910000e-03   3.9498460e+01  -3.5963102e+01
   1.6910625e-03   6.2318415e+01  -1.0000000e+01
   1.6911250e-03   5.1644832e+01  -1.3723727e+01
   1.6911875e-03   4.8530532e+01   4.0000000e+00
   1.6912500e-03   3.8270477e+01   1.6577648e+01
   1.6913125e-03   4.2943479e+01   2.0210247e+01
   1.6913750e-03   5.3659087e+01   4.0000000e+00
   1.6914375e-03   5.0236293e+01  -2.0000000e+00
   1.6915000e-03   5.6682135e+01  -6.0000000e+00
   1.6915625e-03   4.3109440e+01   5.0000000e+00
   1.6916250e-03   3.2477222e+01  -3.3259090e+01
   1.6916875e-03   2.4586876e+01  -3.6278998e+01
   1.6917500e-03   2.1549321e+01  -3.5314445e+01
   1.6918125e-03   1.7196614e+01  -3.8627126e+01
   1.6918750e-03   1.8329879e+01  -6.2113068e+01
   1.6919375e-03  -1.2000000e+01  -5.7349454e+01
   1.6920000e-03  -6.0000000e+00  -5.1109828e+01
   1.6920625e-03  -1.7620019e+01  -5.3195649e+01
   1.6921250e-03   9.0000000e+00  -3.3963657e+01
   1.6921875e-03  -3.4039044e+01  -2.1186527e+01
   1.6922500e-03  -4.0754669e+01  -1.7603933e+01
   1.6923125e-03  -4.7452246e+01   1.0000000e+00
   1.6923750e-03  -5.1478220e+01   1.0000000e+01
   1.6924375e-03  -5.2391552e+01   4.0000000e+00
   1.6925000e-03  -4.6579015e+01   1.3963475e+01
   1.6925625e-03  -3.5839906e+01   2.3849245e+01
   1.6926250e-03  -3.8130318e+01   2.1593652e+01
   1.6926875e-03  -2.9205870e+01   3.5920394e+01
   1.6927500e-03  -2.5927884e+01   4.5120592e+01
   1.6928125e-03  -4.0000000e+00   4.7138312e+01
   1.6928750e-03  -1.3293528e+01   3.4762899e+01
   1.6929375e-03  -1.8537010e+01   4.1752982e+01
   1.6930000e-03  -3.1680069e+01   2.1692975e+01
   1.6930625e-03  -3.6002412e+01   1.5698933e+01
   1.6931250e-03  -3.7202526e+01   1.1000000e+01
   1.6931875e-03  -3.3306855e+01   4.0000000e+00
   1.6932500e-03  -4.5218004e+01  -1.3967165e+01
   1.6933125e-03  -1.7787990e+01   8.0000000e+00
   1.6933750e-03  -3.2641127e+01  -2.5516325e+01
   1.6934375e-03  -2.4572468e+01  -2.5896332e+01
   1.6935000e-03  -3.2859937e+01  -2.0846878e+01
   1.6935625e-03  -4.0000000e+00  -3.9108221e+01
   1.6936250e-03  -1.0000000e+00  -2.9926147e+01
   1.6936875e-03   4.0000000e+00  -2.8072067e+01
   1.6937500e-03  -2.0000000e+00  -4.0393831e+01
   1.6938125e-03  -1.0000000e+01  -3.8106884e+01
   1.6938750e-03  -7.0000000e+00  -3.6398113e+01
   1.6939375e-03   2.0708395e+01  -2.4890767e+01
   1.6940000e-03   2.9295610e+01  -2.6212222e+01
   1.6940625e-03   2.7943310e+01  -6.0000000e+00
   1.6941250e-03   3.7073251e+01  -6.0000000e+00
   1.6941875e-03   3.4652246e+01  -1.4908479e+01
   1.6942500e-03   2.6970360e+01   4.0000000e+00
   1.6943125e-03   3.2940400e+01  -1.1000000e+01
   1.6943750e-03   3.1854893e+01   1.3355836e+01
   1.6944375e-03  -5.0000000e+00   1.8785861e+01
   1.6945000e-03   2.5219676e+01   2.6956382e+01
   1.6945625e-03  -3.0000000e+00   2.6648586e+01
   1.6946250e-03   5.0000000e+00   3.1667902e+01
   1.6946875e-03  -6.0000000e+00   2.2945361e+01
   1.6947500e-03  -5.0000000e+00   3.5254008e+01
   1.6948125e-03  -1.3050895e+01   3.4033740e+01
   1.6948750e-03  -1.3820339e+01   2.4452669e+01
   1.6949375e-03   1.0000000e+01   2.3418198e+01
   1.6950000e-03  -1.6958455e+01   1.4070672e+01
   1.6950625e-03  -2.8359023e+01   2.8249776e+01
   1.6951250e-03  -2.5075732e+01   5.0000000e+00
   1.6951875e-03  -2.3836165e+01   6.0000000e+00
   1.6952500e-03  -2.9795508e+01   1.0000000e+01
   1.6953125e-03  -2.8387888e+01   8.0000000e+00
   1.6953750e-03  -2.3208441e+01  -1.3957455e+01
   1.6954375e-03  -2.5979183e+01  -1.9103548e+01
   1.6955000e-03   1.0000000e+01  -1.9021346e+01
   1.6955625e-03  -1.6313938e+01  -1.5191500e+01
   1.6956250e-03  -8.0000000e+00  -2.6564313e+01
   1.6956875e-03  -5.0000000e+00  -2.5181132e+01
   1.6957500e-03   1.0000000e+01  -3.0622535e+01
   1.6958125e-03  -1.3000000e+01  -2.6940116e+01
   1.6958750e-03  -2.0000000e+00  -2.0347861e+01
   1.6959375e-03  -6.0000000e+00  -2.5215948e+01
   1.6960000e-03   0.0000000e+00  -2.0884042e+01
   1.6960625e-03  -9.0000000e+00  -1.7409600e+01
   1.6961250e-03  -1.7127795e+01  -1.6093715e+01
   1.6961875e-03  -1.7311589e+01  -0.0000000e+00
   1.6962500e-03  -1.9618751e+01  -2.0000000e+00
   1.6963125e-03  -2.3597236e+01  -0.0000000e+00
   1.6963750e-03  -1.8103664e+01   6.0000000e+00
   1.6964375e-03  -1.8692855e+01   0.0000000e+00
   1.6965000e-03  -1.3095435e+01   1.6599598e+01
   1.6965625e-03  -2.1188254e+01  -1.2000000e+01
   1.6966250e-03   4.0000000e+00   1.7081044e+01
   1.6966875e-03   0.0000000e+00   1.7218053e+01
   1.6967500e-03   8.0000000e+00   1.9828610e+01
   1.6968125e-03  -9.0000000e+00   1.7339519e+01
   1.6968750e-03  -8.0000000e+00   1.7986536e+01
   1.6969375e-03   1.0000000e+01   2.0902732e+01
   1.6970000e-03  -6.0000000e+00   2.3013709e+01
   1.6970625e-03   5.0000000e+00   1.4560099e+01
   1.6971250e-03   9.0000000e+00   7.0000000e+00
   1.6971875e-03   1.7824308e+01   7.0000000e+00
   1.6972500e-03   1.5802867e+01  -4.0000000e+00
   1.6973125e-03   1.8666691e+01  -2.0000000e+00
   1.6973750e-03   2.0296315e+01   8.0000000e+00
   1.6974375e-03  -6.0000000e+00   7.0000000e+00
   1.6975000e-03  -1.0000000e+00  -1.2000000e+01
   1.6975625e-03   6.0000000e+00   2.0000000e+00
   1.6976250e-03   6.0000000e+00   1.4996814e+01
   1.6976875e-03   1.1000000e+01   1.3394792e+01
   1.6977500e-03  -8.0000000e+00   1.3994784e+01
   1.6978125e-03   5.0000000e+00  -4.0000000e+00
   1.6978750e-03  -1.2000000e+01   9.0000000e+00
   1.6979375e-03  -3.0000000e+00  -0.0000000e+00
   1.6980000e-03  -3.0000000e+00  -1.2000000e+01
   1.6980625e-03   7.0000000e+00  -7.0000000e+00
   1.6981250e-03   5.0000000e+00  -1.1000000e+01
   1.6981875e-03   6.0000000e+00   1.0000000e+00
   1.6982500e-03  -1.2000000e+01  -1.0000000e+00
   1.6983125e-03   0.0000000e+00   4.0000000e+00
   1.6983750e-03   1.0000000e+01  -7.0000000e+00
   1.6984375e-03  -1.2000000e+01  -7.0000000e+00
   1.6985000e-03  -9.0000000e+00  -1.0000000e+00
   1.6985625e-03  -8.0000000e+00  -7.0000000e+00
   1.6986250e-03  -6.0000000e+00   8.0000000e+00
   1.6986875e-03   1.0000000e+00   1.1000000e+01
   1.6987500e-03   8.0000000e+00  -6.0000000e+00
   1.6988125e-03   2.0000000e+00   6.0000000e+00
   1.6988750e-03  -3.0000000e+00  -4.0000000e+00
   1.6989375e-03   1.3000000e+01  -5.0000000e+00
   1.6990000e-03  -5.0000000e+00  -7.0000000e+00
   1.6990625e-03  -7.0000000e+00  -0.0000000e+00
   1.6991250e-03  -1.0000000e+00  -1.0000000e+01
   1.6991875e-03   2.0000000e+00   1.0000000e+00
   1.6992500e-03   1.2000000e+01  -2.0000000e+00
   1.6993125e-03   1.2000000e+01  -2.0000000e+00
   1.6993750e-03   1.1000000e+01  -3.0000000e+00
   1.6994375e-03  -6.0000000e+00   7.0000000e+00
   1.6995000e-03  -4.0000000e+00  -5.0000000e+00
   1.6995625e-03  -9.0000000e+00   7.0000000e+00
   1.6996250e-03   2.0000000e+00  -1.1000000e+01
   1.6996875e-03   3.0000000e+00   4.0000000e+00
   1.6997500e-03   6.0000000e+00  -4.0000000e+00
   1.6998125e-03   1.2000000e+01   8.0000000e+00
   1.6998750e-03   1.0000000e+01   5.0000000e+00
   1.6999375e-03  -1.2000000e+01  -6.0000000e+00
   1.7000000e-03   8.0000000e+00   1.2000000e+01
   1.7000625e-03  -8.0000000e+00  -2.0000000e+00
   1.7001250e-03   7.0000000e+00   1.2000000e+01
   1.7001875e-03  -5.0000000e+00   4.0000000e+00
   1.7002500e-03   4.0000000e+00  -5.0000000e+00
   1.7003125e-03  -7.0000000e+00   4.0000000e+00
   1.7003750e-03   1.0000000e+00  -1.1000000e+01
   1.7004375e-03   9.0000000e+00   8.0000000e+00
   1.7005000e-03   5.0000000e+00  -1.0000000e+00
   1.7005625e-03  -1.3000000e+01  -5.0000000e+00
   1.7006250e-03  -3.0000000e+00   1.0000000e+01
   1.7006875e-03  -8.0000000e+00   2.0000000e+00
   1.7007500e-03   7.0000000e+00   4.0000000e+00
   1.7008125e-03  -1.0000000e+01  -4.0000000e+00
   1.7008750e-03   1.2000000e+01  -1.0000000e+01
   1.7009375e-03  -1.2000000e+01  -1.0000000e+01
   1.7010000e-03   2.0000000e+00  -1.0000000e+01
   1.7010625e-03  -1.2000000e+01   9.0000000e+00
   1.7011250e-03  -8.0000000e+00   8.0000000e+00
   1.7011875e-03  -1.2000000e+01  -4.0000000e+00
   1.7012500e-03  -1.0000000e+01  -1.0000000e+01
   1.7013125e-03  -9.0000000e+00   1.2000000e+01
   1.7013750e-03   4.0000000e+00  -8.0000000e+00
   1.7014375e-03   1.1000000e+01  -8.0000000e+00
   1.7015000e-03   8.0000000e+00  -9.0000000e+00
   1.7015625e-03   7.0000000e+00  -4.0000000e+00
   1.7016250e-03  -7.0000000e+00  -7.0000000e+00
   1.7016875e-03  -1.0000000e+01   9.0000000e+00
   1.7017500e-03  -1.1000000e+01  -2.0000000e+00
   1.7018125e-03  -2.0000000e+00  -1.4583172e+01
   1.7018750e-03  -9.0000000e+00   2.0000000e+00
   1.7019375e-03  -1.1000000e+01   1.0000000e+00
   1.7020000e-03   0.0000000e+00  -8.0000000e+00
   1.7020625e-03   6.0000000e+00   1.0000000e+00
   1.7021250e-03  -1.4678234e+01  -4.0000000e+00
   1.7021875e-03  -1.3661094e+01   1.3000000e+01
   1.7022500e-03  -1.5107654e+01   3.0000000e+00
   1.7023125e-03  -1.4838362e+01  -1.3000000e+01
   1.7023750e-03   6.0000000e+00  -1.0000000e+00
   1.7024375e-03  -1.5489185e+01   7.0000000e+00
   1.7025000e-03  -1.3577420e+01   1.6109914e+01
   1.7025625e-03   9.0000000e+00   1.3749193e+01
   1.7026250e-03   6.0000000e+00   1.5536522e+01
   1.7026875e-03   1.0000000e+00   1.5591996e+01
